Step,Reward,Total Mean,Total Reward
656185,500,410.4556075,702700
656551,250,410.3619381,702950
656818,300,410.2975496,703250
657113,300,410.2332362,703550
657518,250,410.1398601,703800
658006,600,410.2504368,704400
658400,350,410.2153667,704750
658824,650,410.3548575,705400
659109,50,410.1453488,705450
659423,350,410.1104009,705800
659917,650,410.2497096,706450
660249,500,410.3017992,706950
660749,600,410.4118329,707550
661052,350,410.3768116,707900
661456,650,410.5156431,708550
661992,650,410.6543138,709200
662315,500,410.7060185,709700
662745,550,410.7865818,710250
663158,450,410.8092486,710700
663648,700,410.9763143,711400
664028,550,411.056582,711950
664306,400,411.050202,712350
664634,250,410.9573241,712600
665033,450,410.9798271,713050
665280,300,410.9158986,713350
665764,400,410.9096143,713750
666065,350,410.8745685,714100
666345,500,410.9258194,714600
666709,400,410.9195402,715000
667178,700,411.085583,715700
667959,950,411.3949483,716650
668311,300,411.3310384,716950
668727,550,411.4105505,717500
669161,550,411.4899713,718050
669510,450,411.5120275,718500
669950,550,411.5912994,719050
670307,350,411.5560641,719400
670821,750,411.7495712,720150
671305,650,411.8857143,720800
671906,450,411.9074814,721250
672344,450,411.9292237,721700
672607,200,411.8083286,721900
672974,350,411.7730901,722250
673416,550,411.8518519,722800
673798,200,411.7312073,723000
674286,750,411.9237336,723750
674554,250,411.8316268,724000
674896,350,411.7964753,724350
675427,450,411.8181818,724800
675839,400,411.8114708,725200
676469,650,411.9466515,725850
676875,500,411.9965967,726350
677150,400,411.9897959,726750
677642,550,412.0679887,727300
677918,400,412.0611552,727700
678316,350,412.0260328,728050
678798,550,412.1040724,728600
679089,250,412.0124364,728850
679481,500,412.0621469,729350
680172,700,412.2247318,730050
680466,300,412.1613995,730350
680812,300,412.0981387,730650
681256,550,412.1758737,731200
682164,900,412.4507042,732100
682749,700,412.6126126,732800
683018,250,412.521103,733050
683320,300,412.4578178,733350
683745,250,412.366498,733600
684149,300,412.3033708,733900
684496,350,412.2683885,734250
684851,300,412.2053872,734550
685140,300,412.1424565,734850
685660,650,412.2757848,735500
686111,700,412.4369748,736200
686711,900,412.7099664,737100
687005,200,412.5909345,737300
687496,700,412.7516779,738000
687845,350,412.7166015,738350
688229,550,412.7932961,738900
688621,600,412.8978224,739500
689111,500,412.9464286,740000
689400,300,412.8834356,740300
689694,250,412.7926421,740550
689934,150,412.6462396,740700
690392,700,412.8062361,741400
690843,550,412.8825821,741950
691313,450,412.9032258,742400
691541,200,412.7848805,742600
691936,400,412.7777778,743000
692325,350,412.7429206,743350
692623,300,412.6803552,743650
693110,600,412.7842485,744250
693494,500,412.8325942,744750
693825,300,412.7700831,745050
694125,350,412.7353267,745400
694659,450,412.7559491,745850
695106,450,412.7765487,746300
695539,650,412.9076838,746950
695982,500,412.9558011,747450
696280,250,412.86582,747700
696559,300,412.803532,748000
696953,350,412.7688913,748350
697369,500,412.8169791,748850
697791,550,412.892562,749400
698174,500,412.9405286,749900
698677,600,413.0434783,750500
699070,400,413.0363036,750900
699593,800,413.2490379,751700
700119,700,413.4065934,752400
700464,350,413.3717738,752750
700865,500,413.4193194,753250
701259,500,413.4668129,753750
701649,350,413.4320175,754100
701937,350,413.3972603,754450
702289,300,413.3351588,754750
702843,450,413.3552271,755200
703230,450,413.3752735,755650
703809,600,413.47731,756250
704106,250,413.3879781,756500
704534,450,413.4079738,756950
704787,350,413.3733624,757300
705140,300,413.3115112,757600
705480,450,413.3315158,758050
705883,450,413.3514986,758500
706168,300,413.2897603,758800
706472,250,413.200871,759050
706901,600,413.3025027,759650
707345,550,413.3768352,760200
707634,200,413.2608696,760400
707887,250,413.172189,760650
708418,700,413.3279045,761350
708742,400,413.3206728,761750
709169,600,413.4219089,762350
709696,700,413.5772358,763050
710127,500,413.624052,763550
710435,300,413.5625338,763850
710914,550,413.6363636,764400
711222,350,413.601947,764750
711519,350,413.5675676,765100
711920,500,413.6142626,765600
712247,200,413.4989201,765800
712533,350,413.4646519,766150
712836,200,413.3495146,766350
713059,250,413.2614555,766600
713405,500,413.3081897,767100
713809,200,413.1933226,767300
714256,550,413.2669537,767850
714555,250,413.1791286,768100
715075,500,413.2258065,768600
715436,400,413.2186996,769000
715906,700,413.3727175,769700
716425,550,413.4460548,770250
716957,700,413.5997854,770950
717395,450,413.6193029,771400
717691,250,413.5316184,771650
718381,750,413.7118372,772400
719020,700,413.8650964,773100
719474,600,413.964687,773700
719971,600,414.0641711,774300
720507,600,414.1635489,774900
720839,300,414.1025641,775200
721228,450,414.1217298,775650
721758,650,414.2475987,776300
722154,550,414.32,776850
722650,600,414.4189765,777450
723079,450,414.4379329,777900
723393,400,414.4302449,778300
723689,250,414.3427355,778550
724164,650,414.4680851,779200
724501,350,414.4338118,779550
725112,450,414.4527099,780000
725378,250,414.3653744,780250
725874,350,414.3312102,780600
726169,250,414.2440318,780850
726484,350,414.2099682,781200
727090,750,414.3879173,781950
727387,250,414.3008475,782200
728036,750,414.4785601,782950
728545,600,414.5767196,783550
728853,300,414.516129,783850
729293,500,414.5613108,784350
729660,400,414.5536186,784750
730100,550,414.625132,785300
730526,550,414.6965699,785850
730814,400,414.6888186,786250
731272,500,414.7337902,786750
731857,600,414.8314015,787350
732161,300,414.7709321,787650
732576,550,414.8421053,788200
733110,800,415.0447133,789000
733702,600,415.1419558,789600
734097,550,415.2128219,790150
734693,500,415.2573529,790650
734994,250,415.1706037,790900
735474,600,415.2675761,791500
735729,200,415.1546932,791700
736041,350,415.1205451,792050
736427,550,415.1911996,792600
736915,450,415.2094241,793050
737389,550,415.2799581,793600
738206,1150,415.6642259,794750
738468,350,415.6299007,795100
738957,300,415.569488,795400
739330,600,415.6657963,796000
739795,600,415.7620042,796600
740217,750,415.9363589,797350
740526,300,415.8759124,797650
740944,550,415.9458051,798200
741360,600,416.0416667,798800
741747,450,416.0593441,799250
742177,550,416.1290323,799800
742777,800,416.3286531,800600
743204,750,416.502079,801350
743556,400,416.4935065,801750
743832,450,416.5109034,802200
744213,350,416.4763882,802550
744484,350,416.4419087,802900
744905,650,416.562986,803550
745274,400,416.5544041,803950
745716,500,416.5976178,804450
746017,350,416.563147,804800
746384,700,416.7097775,805500
746803,700,416.8562565,806200
747093,300,416.7958656,806500
747525,500,416.838843,807000
748103,700,416.9850284,807700
748443,350,416.9504644,808050
749169,1100,417.3027334,809150
749656,500,417.3453608,809650
749959,450,417.3621844,810100
750262,350,417.3274974,810450
750658,400,417.3185795,810850
751124,500,417.3611111,811350
751409,500,417.403599,811850
751819,550,417.4717369,812400
752234,450,417.4884438,812850
752473,300,417.4281314,813150
752848,350,417.3935351,813500
753105,300,417.3333333,813800
753672,750,417.5038442,814550
753978,100,417.3411885,814650
754488,550,417.4091142,815200
754900,550,417.4769703,815750
755499,900,417.7237852,816650
755811,250,417.6380368,816900
756112,200,417.5268268,817100
756398,350,417.4923391,817450
756644,300,417.4323635,817750
756917,350,417.3979592,818100
757179,250,417.3125956,818350
757641,500,417.3547401,818850
757919,450,417.3713704,819300
758422,600,417.4643585,819900
758799,600,417.5572519,820500
759099,300,417.4974568,820800
759403,500,417.5394001,821300
759927,650,417.6575203,821950
760674,850,417.877095,822800
761224,500,417.9187817,823300
761829,750,418.0872653,824050
762058,200,417.9766734,824250
762363,300,417.9168779,824550
762784,450,417.9331307,825000
763355,850,418.1518987,825850
763750,350,418.1174089,826200
764013,200,418.0070814,826400
764354,300,417.9474216,826700
764691,200,417.8372916,826900
765221,550,417.9040404,827450
765598,400,417.8950025,827850
766080,650,418.012109,828500
766341,400,418.0030257,828900
766619,300,417.9435484,829200
766885,250,417.8589421,829450
767198,250,417.7744209,829700
767470,250,417.6899849,829950
767903,400,417.6810865,830350
768302,450,417.6973353,830800
768575,200,417.5879397,831000
768921,400,417.579106,831400
769257,250,417.4949799,831650
769537,350,417.4611139,832000
769880,400,417.4523571,832400
770356,350,417.4185464,832750
770876,350,417.3847695,833100
771368,500,417.4261392,833600
771633,300,417.3673674,833900
772018,450,417.3836918,834350
772452,400,417.375,834750
772862,600,417.4662669,835350
773218,350,417.4325674,835700
773493,400,417.4238642,836100
773882,650,417.5399202,836750
774176,250,417.4563591,837000
774545,600,417.5473579,837600
774791,250,417.4638764,837850
775048,250,417.3804781,838100
775321,350,417.3469388,838450
775843,850,417.5621891,839300
776243,500,417.6031825,839800
776515,150,417.4701789,839950
776908,450,417.4863388,840400
777442,700,417.6266137,841100
777865,450,417.6426799,841550
778252,300,417.5843254,841850
778643,400,417.5756073,842250
779120,700,417.71556,842950
779486,300,417.6572561,843250
779735,300,417.5990099,843550
780245,600,417.6892627,844150
780848,650,417.8041543,844800
781362,800,417.9930796,845600
781652,400,417.9841897,846000
781947,100,417.8271605,846100
782253,350,417.7936821,846450
782637,450,417.8095708,846900
783126,250,417.7268245,847150
783386,350,417.693445,847500
783656,200,417.5862069,847700
784056,500,417.6267848,848200
784470,550,417.6919291,848750
784849,400,417.6832268,849150
785401,700,417.8220256,849850
785698,300,417.7641278,850150
786192,650,417.8781925,850800
786505,300,417.820324,851100
786993,550,417.8851816,851650
787455,550,417.9499755,852200
787768,350,417.9166667,852550
788166,450,417.9323861,853000
788409,250,417.8501469,853250
788885,700,417.9882526,853950
789146,200,417.8816047,854150
789617,400,417.8728606,854550
789842,250,417.7908113,854800
790408,800,417.9775281,855600
791068,1000,418.2617188,856600
791506,550,418.3260127,857150
792013,500,418.3658537,857650
792427,500,418.4056558,858150
792762,400,418.3966862,858550
793389,750,418.5582075,859300
793746,400,418.5491723,859700
794309,750,418.7104623,860450
794790,650,418.8229572,861100
795149,400,418.8138065,861500
795546,550,418.877551,862050
795988,500,418.91695,862550
796486,750,419.0776699,863300
796749,200,418.9713731,863500
797113,500,419.0106693,864000
797536,650,419.1226369,864650
797971,700,419.2587209,865350
798604,1000,419.5399516,866350
798918,250,419.4578896,866600
799419,650,419.5694243,867250
799884,650,419.6808511,867900
800319,650,419.7921701,868550
800895,750,419.9516908,869300
801329,400,419.942057,869700
801703,450,419.9565637,870150
801971,300,419.8986975,870450
802240,250,419.8167792,870700
802806,500,419.8554217,871200
803065,200,419.7495183,871400
803831,800,419.9325951,872200
804261,450,419.9470645,872650
804605,400,419.9374699,873050
805301,550,420,873600
805810,600,420.0864969,874200
806120,350,420.0528338,874550
806810,800,420.2352376,875350
807219,600,420.3214971,875950
807475,350,420.2877698,876300
807958,800,420.4697987,877100
808323,400,420.4599904,877500
808566,350,420.4262452,877850
808908,550,420.4882719,878400
809251,400,420.4784689,878800
809776,750,420.6360593,879550
810251,650,420.7456979,880200
811046,900,420.9746775,881100
811530,600,421.0601719,881700
812025,750,421.2171838,882450
812610,900,421.4456107,883350
812951,450,421.4592275,883800
813391,650,421.5681602,884450
814040,900,421.7960934,885350
814356,300,421.7380952,885650
814608,200,421.6325559,885850
815254,650,421.7411989,886500
815645,550,421.8021874,887050
815954,300,421.7442966,887350
816203,200,421.6389549,887550
816737,650,421.7473884,888200
817137,450,421.7607973,888650
817740,700,421.8927894,889350
818032,300,421.8349929,889650
818426,350,421.8009479,890000
818860,500,421.8379915,890500
819756,1050,422.1354167,891550
820052,200,422.0302887,891750
820544,500,422.0671712,892250
821024,450,422.0803783,892700
821421,600,422.1644612,893300
821685,250,422.0831365,893550
822194,500,422.1199245,894050
822802,800,422.2982539,894850
823083,250,422.2169811,895100
823379,400,422.2065064,895500
824005,900,422.4316682,896400
824314,350,422.3975506,896750
824630,400,422.3870056,897150
824963,200,422.2823529,897350
825307,300,422.2248354,897650
825568,150,422.09685,897800
826027,450,422.1099624,898250
826279,200,422.0056364,898450
826534,300,421.9483568,898750
827031,700,422.0788362,899450
827549,750,422.2326454,900200
827874,200,422.1284576,900400
828098,150,422.0009372,900550
828444,350,421.9672131,900900
828689,250,421.8867041,901150
829086,400,421.8764623,901550
829368,350,421.8428438,901900
829660,400,421.8326321,902300
830030,450,421.8457944,902750
830591,600,421.9290051,903350
830952,250,421.8487395,903600
831243,150,421.7218852,903750
831510,300,421.6651119,904050
831963,600,421.7482517,904650
832253,150,421.6216216,904800
832736,550,421.6814159,905350
833021,250,421.6014898,905600
833434,500,421.6379711,906100
833774,550,421.6976744,906650
834141,450,421.7108322,907100
834433,100,421.5613383,907200
834865,650,421.6674408,907850
835237,300,421.6109564,908150
835573,350,421.5777262,908500
836138,700,421.7068646,909200
836548,550,421.7663421,909750
837125,800,421.9416126,910550
837407,150,421.8156554,910700
837679,250,421.7361111,910950
837980,400,421.7260528,911350
838442,500,421.7622572,911850
838947,800,421.9371244,912650
839349,500,421.9731978,913150
839717,200,421.8706697,913350
839991,250,421.7913204,913600
840398,400,421.7812644,914000
840818,400,421.7712177,914400
841112,300,421.7150761,914700
841405,150,421.5898618,914850
841942,800,421.764164,915650
842306,450,421.7771639,916100
842804,300,421.7211229,916400
843450,750,421.8721251,917150
843708,150,421.7471264,917300
844070,300,421.6911765,917600
844594,500,421.7271475,918100
844961,500,421.7630854,918600
845459,650,421.8678293,919250
845842,250,421.7889908,919500
846274,500,421.824851,920000
846577,300,421.7690192,920300
847233,800,421.9422813,921100
847814,650,422.0467033,921750
848199,350,422.01373,922100
848760,600,422.095151,922700
849058,400,422.085048,923100
849441,350,422.0521024,923450
849727,200,421.9506624,923650
850003,250,421.8721461,923900
850386,600,421.9534459,924500
850792,500,421.9890511,925000
851298,350,421.9562244,925350
851725,400,421.946217,925750
852298,600,422.0273349,926350
852602,250,421.9489982,926600
853046,550,422.0072827,927150
853540,600,422.0882621,927750
853960,400,422.0782174,928150
854267,150,421.9545455,928300
854710,450,421.9672876,928750
855118,400,421.9573115,929150
855543,500,421.9927372,929650
855921,300,421.9373866,929950
856200,300,421.8820862,930250
856692,500,421.9174977,930750
857106,500,421.9528772,931250
857394,250,421.875,931500
858019,450,421.887732,931950
858348,300,421.8325792,932250
858649,150,421.7096336,932400
858927,250,421.6320072,932650
859326,500,421.6674198,933150
859762,600,421.7479675,933750
860136,500,421.7832957,934250
860664,650,421.8862816,934900
861156,600,421.9666216,935500
861481,350,421.9341749,935850
861865,300,421.8792249,936150
862365,550,421.9369369,936700
862639,50,421.7694732,936750
863027,400,421.759676,937150
863282,250,421.6824112,937400
863579,500,421.7176259,937900
864111,700,421.8426966,938600
864673,700,421.967655,939300
865253,650,422.0700494,939950
865766,350,422.037702,940300
866146,450,422.0502467,940750
866484,450,422.0627803,941200
867296,950,422.2994173,942150
867573,200,422.1998208,942350
868105,650,422.3018361,943000
868614,600,422.3813787,943600
869440,650,422.4832215,944250
869852,400,422.4731664,944650
870116,350,422.4407689,945000
870451,250,422.3637176,945250
870716,300,422.3090665,945550
871195,650,422.4107143,946200
871543,350,422.3784025,946550
871903,300,422.323818,946850
872299,400,422.3138654,947250
872645,300,422.2593583,947550
872928,400,422.2494432,947950
873212,400,422.239537,948350
873695,450,422.2518914,948800
873994,300,422.1975089,949100
874280,350,422.1654068,949450
874701,150,422.0444444,949600
875034,350,422.0124389,949950
875458,550,422.0692718,950500
875678,250,421.9928984,950750
876027,250,421.9165927,951000
876537,600,421.9955654,951600
876896,300,421.9414894,951900
877171,200,421.8431546,952100
877429,200,421.744907,952300
877799,500,421.7795485,952800
878272,550,421.8362832,953350
878668,400,421.8266254,953750
879237,650,421.9274978,954400
879515,300,421.8736191,954700
879805,300,421.819788,955000
880115,400,421.8101545,955400
880623,450,421.8225949,955850
880924,200,421.7247464,956050
881337,450,421.7372134,956500
881595,250,421.6615249,956750
882012,500,421.6960352,957250
882335,300,421.6424483,957550
882874,500,421.6769366,958050
883212,400,421.6673999,958450
884199,700,421.7897977,959150
884484,400,421.7802198,959550
884743,300,421.7267135,959850
885137,450,421.7391304,960300
885446,400,421.7295874,960700
886159,600,421.8078104,961300
886532,250,421.7324561,961550
886897,350,421.7010083,961900
887182,350,421.6695881,962250
887757,550,421.7257994,962800
888049,350,421.6943958,963150
888654,750,421.8380744,963900
889149,600,421.9160105,964500
889381,200,421.8189768,964700
890069,600,421.8968531,965300
890811,750,422.0401922,966050
891262,450,422.0524017,966500
891647,300,421.999127,966800
892257,500,422.0331588,967300
892864,600,422.1107719,967900
893446,700,422.2319093,968600
893741,300,422.1786492,968900
894032,450,422.1907666,969350
894458,550,422.2464084,969900
894754,350,422.2149695,970250
895298,700,422.3357982,970950
895621,250,422.2608696,971200
895922,400,422.2511951,971600
896353,500,422.2849696,972100
896611,100,422.1450282,972200
896944,300,422.0920139,972500
897560,650,422.1908894,973150
898485,1150,422.5065048,974300
899070,850,422.6918075,975150
899546,500,422.7253033,975650
899894,400,422.7154612,976050
900642,700,422.8354978,976750
901219,550,422.8905236,977300
901618,300,422.8373702,977600
902052,450,422.8491137,978050
902352,350,422.8176318,978400
902849,600,422.8941685,979000
903147,150,422.7763385,979150
903663,550,422.8312473,979700
904361,650,422.9292494,980350
905123,850,423.113411,981200
906075,950,423.3405172,982150
906462,300,423.2873761,982450
906847,250,423.2127476,982700
907507,850,423.3964701,983550
907852,450,423.4079174,984000
908208,300,423.3548387,984300
908965,800,423.516767,985100
909454,750,423.6570692,985850
909885,500,423.6898625,986350
910339,400,423.6796909,986750
910929,800,423.8412017,987550
911461,850,424.024024,988400
911864,600,424.0994854,989000
912358,400,424.0891556,989400
912775,650,424.1859469,990050
913192,650,424.2826552,990700
913749,600,424.3578767,991300
914263,600,424.4330338,991900
914853,650,424.5295124,992550
915652,1200,424.8610517,993750
915914,150,424.7435897,993900
916310,400,424.7330201,994300
916766,600,424.8078565,994900
917071,350,424.7759283,995250
917388,250,424.7013652,995500
917893,850,424.8827292,996350
918435,350,424.8508099,996700
918868,550,424.9041329,997250
919173,200,424.8083475,997450
919536,500,424.8403576,997950
919812,200,424.7446809,998150
920244,500,424.7766908,998650
920509,250,424.702381,998900
920949,450,424.7131322,999350
921284,500,424.7451147,999850
921909,800,424.9044586,1000650
922359,650,425,1001300
922701,400,424.9893933,1001700
923201,400,424.9787956,1002100
923562,350,424.9470114,1002450
923939,450,424.9576271,1002900
924203,400,424.9470563,1003300
924738,700,425.0635055,1004000
925133,650,425.1586966,1004650
925501,150,425.0423012,1004800
926250,850,425.2219873,1005650
926495,250,425.147929,1005900
926782,250,425.0739332,1006150
927083,200,424.9788851,1006350
927413,300,424.9261292,1006650
927755,400,424.9156118,1007050
928153,450,424.9261915,1007500
928554,400,424.915683,1007900
928978,650,425.0105352,1008550
929271,300,424.957877,1008850
929850,550,425.0105263,1009400
930357,750,425.1473064,1010150
930783,350,425.115692,1010500
931288,550,425.1682086,1011050
931606,50,425.0105086,1011100
931920,150,424.894958,1011250
932294,400,424.8845023,1011650
932603,150,424.7691016,1011800
932992,400,424.7587075,1012200
933491,800,424.9161074,1013000
933765,300,424.8637317,1013300
934303,700,424.9790444,1014000
934662,200,424.8847926,1014200
935091,450,424.8953099,1014650
935371,450,424.9058183,1015100
935746,500,424.9372385,1015600
936248,800,425.0941029,1016400
936523,50,424.937291,1016450
936875,300,424.8850815,1016750
937166,250,424.8120301,1017000
937452,250,424.7390397,1017250
938027,700,424.8539232,1017950
938388,350,424.822695,1018300
938782,400,424.8123436,1018700
939203,550,424.8645269,1019250
939529,350,424.8333333,1019600
939980,650,424.9271137,1020250
940258,300,424.8751041,1020550
940656,550,424.9271744,1021100
940951,100,424.7920133,1021200
941334,450,424.8024948,1021650
942018,800,424.9584372,1022450
942385,250,424.8857499,1022700
942937,800,425.0415282,1023500
943514,550,425.0933998,1024050
943908,400,425.0829876,1024450
944150,350,425.0518457,1024800
944485,350,425.0207297,1025150
944882,550,425.0725238,1025700
945186,200,424.9792875,1025900
945592,250,424.9068323,1026150
945913,250,424.8344371,1026400
946440,650,424.9275962,1027050
946839,350,424.8966088,1027400
947316,450,424.9069864,1027850
947609,450,424.9173554,1028300
947917,200,424.8244527,1028500
948433,700,424.9380677,1029200
948758,300,424.8865043,1029500
949265,550,424.9381188,1030050
949538,100,424.8041237,1030150
950106,850,424.9793899,1031000
950491,450,424.9896992,1031450
950881,450,425,1031900
951279,300,424.9485385,1032200
951793,750,425.0823045,1032950
952209,600,425.1542575,1033550
952589,350,425.1233553,1033900
953087,700,425.2363337,1034600
953536,450,425.2465078,1035050
953912,500,425.2772074,1035550
954206,450,425.2873563,1036000
954490,300,425.2359458,1036300
954854,450,425.2461034,1036750
955402,600,425.3177532,1037350
955685,250,425.2459016,1037600
956002,150,425.1331422,1037750
956473,750,425.2661753,1038500
957042,800,425.4195661,1039300
957434,500,425.4500818,1039800
957946,800,425.603272,1040600
958349,300,425.5519215,1040900
958729,300,425.500613,1041200
958999,500,425.5310458,1041700
959350,450,425.5410372,1042150
959774,550,425.5918367,1042700
960340,650,425.6833945,1043350
960580,200,425.591354,1043550
960926,300,425.5401549,1043850
961217,200,425.4482478,1044050
961773,700,425.5600815,1044750
962322,600,425.6311075,1045350
962838,700,425.7427757,1046050
963261,550,425.7933279,1046600
963857,550,425.843839,1047150
964117,200,425.7520325,1047350
964396,200,425.6603007,1047550
964679,450,425.6701868,1048000
965068,400,425.6597645,1048400
965675,750,425.7913961,1049150
966062,450,425.801217,1049600
966409,300,425.7502028,1049900
966901,650,425.8411026,1050550
967239,400,425.8306321,1050950
967687,550,425.8809235,1051500
968070,500,425.9109312,1052000
968601,550,425.9611493,1052550
969084,800,426.1124595,1053350
969685,700,426.2232107,1054050
970116,450,426.2328213,1054500
970501,600,426.3030303,1055100
970970,650,426.3933764,1055750
971462,450,426.4029067,1056200
971906,600,426.4729621,1056800
972176,350,426.4421138,1057150
973056,1000,426.6733871,1058150
973321,150,426.5618702,1058300
973569,250,426.4907333,1058550
973998,600,426.5606122,1059150
974540,750,426.6908213,1059900
975027,650,426.7806841,1060550
975818,650,426.8704747,1061200
976178,400,426.8596703,1061600
976834,900,427.0498392,1062500
977123,300,426.9987947,1062800
977381,350,426.9678715,1063150
977687,50,426.8165395,1063200
978227,750,426.9462279,1063950
978486,100,426.8150822,1064050
978924,500,426.8444266,1064550
979273,400,426.8336673,1064950
979583,200,426.7427885,1065150
979833,200,426.6519824,1065350
980087,300,426.601281,1065650
980328,100,426.4705882,1065750
980707,450,426.48,1066200
981183,450,426.4894042,1066650
981595,200,426.3988809,1066850
982037,350,426.368358,1067200
982381,300,426.3178914,1067500
982694,300,426.2674651,1067800
983342,450,426.2769354,1068250
983919,650,426.3661747,1068900
984223,300,426.3157895,1069200
984680,500,426.3451574,1069700
985134,450,426.3545817,1070150
985652,550,426.4038232,1070700
986264,650,426.4928344,1071350
986656,350,426.4623955,1071700
986968,350,426.4319809,1072050
987307,150,426.3220676,1072200
987831,600,426.391097,1072800
988370,750,426.5196663,1073550
988671,400,426.5091342,1073950
989016,450,426.5184597,1074400
989282,300,426.468254,1074700
989738,600,426.5370885,1075300
990050,200,426.4472641,1075500
990481,450,426.4565993,1075950
991198,600,426.5253566,1076550
991677,400,426.5148515,1076950
992022,400,426.5043547,1077350
992360,350,426.4740799,1077700
992874,700,426.5822785,1078400
993258,300,426.5322262,1078700
993811,700,426.6403162,1079400
994272,550,426.6890557,1079950
994697,550,426.7377567,1080500
994987,250,426.6679826,1080750
995279,300,426.6179953,1081050
996040,850,426.7850099,1081900
996298,250,426.7152997,1082150
996725,550,426.7638944,1082700
996974,200,426.6745469,1082900
997354,500,426.7034265,1083400
998072,950,426.9094488,1084350
998340,300,426.8595041,1084650
998689,500,426.8882769,1085150
999004,200,426.7990562,1085350
999306,250,426.7295597,1085600
999599,300,426.6797642,1085900
999858,200,426.5907306,1086100
